Timestamp,Price,Volume,time_bin,Hour,Minute
1970-01-01 02:22:08.534000000,283,2,27,2,22
1970-01-01 02:22:12.502000000,281,1,27,2,22
1970-01-01 02:22:14.703000000,284,3,27,2,22
1970-01-01 02:22:16.160000000,283,2,27,2,22
1970-01-01 02:22:16.160000000,282,2,27,2,22
1970-01-01 02:22:18.423000000,287,2,27,2,22
1970-01-01 02:22:18.671000000,287,1,27,2,22
1970-01-01 02:22:21.151000000,284,3,27,2,22
1970-01-01 02:22:22.391000000,281,3,27,2,22
1970-01-01 02:22:24.654000000,279,1,27,2,22
1970-01-01 02:22:25.026000000,279,1,27,2,22
1970-01-01 02:22:25.273999999,280,4,27,2,22
1970-01-01 02:22:26.762000000,279,1,27,2,22
1970-01-01 02:22:27.443999999,277,1,27,2,22
1970-01-01 02:22:27.443999999,277,1,27,2,22
1970-01-01 02:22:29.552000000,271,1,27,2,22
1970-01-01 02:22:31.939000000,271,3,27,2,22
1970-01-01 02:22:32.156000000,272,1,27,2,22
1970-01-01 02:22:34.512000000,274,2,27,2,22
1970-01-01 02:22:34.852999999,275,2,27,2,22
1970-01-01 02:22:34.852999999,275,1,27,2,22
1970-01-01 02:22:39.441000000,276,4,27,2,22
1970-01-01 02:22:41.053000000,281,3,27,2,22
1970-01-01 02:22:42.107000000,281,4,27,2,22
1970-01-01 02:22:47.160000000,279,2,27,2,22
1970-01-01 02:22:47.160000000,285,3,27,2,22
1970-01-01 02:22:50.415000000,277,1,27,2,22
1970-01-01 02:22:51.531000000,271,1,27,2,22
1970-01-01 02:22:52.213000000,270,4,27,2,22
1970-01-01 02:22:53.143000000,269,1,27,2,22
1970-01-01 02:22:54.227999999,270,2,27,2,22
1970-01-01 02:22:54.662000000,270,2,27,2,22
1970-01-01 02:22:56.367000000,271,3,28,2,22
1970-01-01 02:22:56.367000000,275,1,28,2,22
1970-01-01 02:22:59.374000000,275,1,28,2,22
1970-01-01 02:23:00.552000000,275,2,28,2,23
1970-01-01 02:23:00.955000000,275,1,28,2,23
1970-01-01 02:23:03.311000000,280,3,28,2,23
1970-01-01 02:23:06.163000000,279,3,28,2,23
1970-01-01 02:23:06.379999999,280,1,28,2,23
1970-01-01 02:23:07.031000000,278,2,28,2,23
1970-01-01 02:23:07.960999999,278,3,28,2,23
1970-01-01 02:23:08.643000000,284,2,28,2,23
1970-01-01 02:23:16.486000000,281,1,28,2,23
1970-01-01 02:23:17.974000000,283,1,28,2,23
1970-01-01 02:23:18.160000000,282,1,28,2,23
1970-01-01 02:23:22.344999999,285,3,28,2,23
1970-01-01 02:23:22.344999999,285,1,28,2,23
1970-01-01 02:23:23.492000000,280,1,28,2,23
1970-01-01 02:23:24.453000000,279,1,28,2,23
1970-01-01 02:23:25.352000000,279,1,28,2,23
1970-01-01 02:23:25.786000000,279,2,28,2,23
1970-01-01 02:23:25.879000000,279,4,28,2,23
1970-01-01 02:23:27.088000000,280,4,28,2,23
1970-01-01 02:23:27.088000000,280,1,28,2,23
1970-01-01 02:23:27.088000000,287,2,28,2,23
1970-01-01 02:23:30.032999999,288,2,28,2,23
1970-01-01 02:23:35.768000000,288,2,28,2,23
1970-01-01 02:23:36.760000000,288,3,28,2,23
1970-01-01 02:23:37.659000000,288,2,28,2,23
1970-01-01 02:23:38.495999999,288,2,28,2,23
1970-01-01 02:23:40.356000000,288,2,28,2,23
1970-01-01 02:23:46.556000000,288,2,28,2,23
1970-01-01 02:23:46.556000000,287,3,28,2,23
1970-01-01 02:23:47.486000000,287,1,28,2,23
1970-01-01 02:23:51.516000000,286,1,28,2,23
1970-01-01 02:23:51.516000000,286,1,28,2,23
1970-01-01 02:23:51.639999999,286,2,28,2,23
1970-01-01 02:23:52.322000000,286,4,28,2,23
1970-01-01 02:23:52.941999999,286,3,28,2,23
1970-01-01 02:23:52.941999999,284,1,28,2,23
1970-01-01 02:23:52.941999999,282,1,28,2,23
1970-01-01 02:23:54.337000000,284,3,28,2,23
1970-01-01 02:23:54.802000000,287,2,28,2,23
1970-01-01 02:23:55.205000000,287,1,28,2,23
1970-01-01 02:24:01.032999999,287,3,28,2,24
1970-01-01 02:24:02.799999999,287,1,28,2,24
1970-01-01 02:24:03.513000000,285,2,28,2,24
1970-01-01 02:24:04.660000000,285,1,28,2,24
1970-01-01 02:24:13.154000000,285,2,28,2,24
1970-01-01 02:24:13.743000000,285,2,28,2,24
1970-01-01 02:24:13.743000000,281,1,28,2,24
1970-01-01 02:24:14.053000000,279,1,28,2,24
1970-01-01 02:24:14.053000000,278,3,28,2,24
1970-01-01 02:24:14.053000000,278,1,28,2,24
1970-01-01 02:24:15.975000000,286,1,28,2,24
1970-01-01 02:24:16.967000000,278,1,28,2,24
1970-01-01 02:24:16.967000000,277,1,28,2,24
1970-01-01 02:24:20.036000000,278,1,28,2,24
1970-01-01 02:24:22.050999999,285,2,28,2,24
1970-01-01 02:24:22.950000000,280,3,28,2,24
1970-01-01 02:24:24.903000000,278,2,28,2,24
1970-01-01 02:24:25.987999999,279,4,28,2,24
1970-01-01 02:24:26.205000000,280,3,28,2,24
1970-01-01 02:24:26.856000000,281,1,28,2,24
1970-01-01 02:24:26.856000000,279,3,28,2,24
1970-01-01 02:24:27.724000000,283,1,28,2,24
1970-01-01 02:24:28.623000000,279,1,28,2,24
1970-01-01 02:24:28.623000000,277,2,28,2,24
1970-01-01 02:24:28.623000000,277,1,28,2,24
1970-01-01 02:24:28.933000000,277,1,28,2,24
1970-01-01 02:24:28.933000000,276,3,28,2,24
1970-01-01 02:24:34.048000000,281,1,28,2,24
1970-01-01 02:24:35.598000000,277,1,28,2,24
1970-01-01 02:24:35.598000000,277,3,28,2,24
1970-01-01 02:24:35.598000000,276,1,28,2,24
1970-01-01 02:24:37.427000000,278,2,28,2,24
1970-01-01 02:24:38.543000000,278,2,28,2,24
1970-01-01 02:24:40.186000000,272,1,28,2,24
1970-01-01 02:24:41.487999999,273,1,28,2,24
1970-01-01 02:24:43.968000000,270,1,28,2,24
1970-01-01 02:24:45.704000000,268,3,28,2,24
1970-01-01 02:24:46.075999999,267,2,28,2,24
1970-01-01 02:24:46.540999999,270,2,28,2,24
1970-01-01 02:24:46.540999999,274,2,28,2,24
1970-01-01 02:24:47.718999999,266,3,28,2,24
1970-01-01 02:24:50.850000000,273,5,28,2,24
1970-01-01 02:24:53.144000000,274,1,28,2,24
1970-01-01 02:24:55.655000000,271,4,28,2,24
1970-01-01 02:24:55.655000000,274,2,28,2,24
1970-01-01 02:24:55.655000000,275,4,28,2,24
1970-01-01 02:24:59.468000000,274,4,28,2,24
1970-01-01 02:25:01.669000000,275,5,28,2,25
1970-01-01 02:25:03.529000000,281,1,28,2,25
1970-01-01 02:25:03.683999999,280,1,28,2,25
1970-01-01 02:25:07.218000000,277,2,28,2,25
1970-01-01 02:25:07.838000000,277,4,28,2,25
1970-01-01 02:25:08.396000000,277,1,28,2,25
1970-01-01 02:25:11.279000000,278,1,28,2,25
1970-01-01 02:25:11.403000000,278,1,28,2,25
1970-01-01 02:25:16.580000000,282,4,28,2,25
1970-01-01 02:25:17.602999999,284,2,28,2,25
1970-01-01 02:25:20.393000000,286,1,28,2,25
1970-01-01 02:25:21.818999999,286,2,28,2,25
1970-01-01 02:25:21.942999999,286,2,28,2,25
1970-01-01 02:25:21.942999999,284,2,28,2,25
1970-01-01 02:25:21.942999999,283,1,28,2,25
1970-01-01 02:25:23.183000000,285,4,28,2,25
1970-01-01 02:25:23.276000000,286,2,28,2,25
1970-01-01 02:25:26.965000000,286,1,28,2,25
1970-01-01 02:25:32.855000000,283,1,28,2,25
1970-01-01 02:25:32.855000000,280,1,28,2,25
1970-01-01 02:25:32.855000000,279,1,28,2,25
1970-01-01 02:25:32.855000000,276,2,28,2,25
1970-01-01 02:25:35.056000000,276,1,28,2,25
1970-01-01 02:25:36.668000000,278,1,28,2,25
1970-01-01 02:25:36.977999999,277,1,28,2,25
1970-01-01 02:25:39.365000000,277,5,28,2,25
1970-01-01 02:25:39.365000000,278,2,28,2,25
1970-01-01 02:25:39.365000000,287,2,28,2,25
1970-01-01 02:25:40.946000000,278,1,28,2,25
1970-01-01 02:25:40.946000000,277,2,28,2,25
1970-01-01 02:25:40.946000000,275,1,28,2,25
1970-01-01 02:25:40.977000000,287,4,28,2,25
1970-01-01 02:25:42.279000000,278,1,28,2,25
1970-01-01 02:25:45.038000000,287,3,28,2,25
1970-01-01 02:25:49.037000000,287,3,28,2,25
1970-01-01 02:25:50.804000000,286,1,28,2,25
1970-01-01 02:25:52.106000000,285,2,28,2,25
1970-01-01 02:25:56.601000000,281,1,28,2,25
1970-01-01 02:25:56.879999999,281,3,28,2,25
1970-01-01 02:25:57.376000000,279,4,28,2,25
1970-01-01 02:25:57.376000000,278,1,28,2,25
1970-01-01 02:25:57.655000000,277,5,28,2,25
1970-01-01 02:26:03.018000000,280,2,28,2,26
1970-01-01 02:26:04.971000000,284,5,28,2,26
1970-01-01 02:26:04.971000000,287,1,28,2,26
1970-01-01 02:26:05.094999999,279,4,28,2,26
1970-01-01 02:26:07.079000000,287,1,28,2,26
1970-01-01 02:26:14.643000000,286,3,28,2,26
1970-01-01 02:26:14.643000000,284,1,28,2,26
1970-01-01 02:26:18.115000000,284,4,28,2,26
1970-01-01 02:26:18.332000000,284,2,28,2,26
1970-01-01 02:26:18.673000000,284,2,28,2,26
1970-01-01 02:26:18.766000000,284,1,28,2,26
1970-01-01 02:26:21.245999999,285,2,28,2,26
1970-01-01 02:26:22.393000000,286,2,28,2,26
1970-01-01 02:26:23.633000000,285,3,28,2,26
1970-01-01 02:26:25.152000000,285,1,28,2,26
1970-01-01 02:26:25.896000000,287,1,28,2,26
1970-01-01 02:26:29.709000000,285,5,28,2,26
1970-01-01 02:26:30.918000000,286,2,28,2,26
1970-01-01 02:26:31.445000000,284,2,28,2,26
1970-01-01 02:26:34.700000000,281,1,28,2,26
1970-01-01 02:26:35.785000000,281,5,28,2,26
1970-01-01 02:26:37.490000000,279,1,28,2,26
1970-01-01 02:26:38.823000000,278,1,28,2,26
1970-01-01 02:26:42.512000000,283,1,28,2,26
1970-01-01 02:26:44.434000000,282,2,28,2,26
1970-01-01 02:26:45.426000000,283,1,28,2,26
1970-01-01 02:26:45.426000000,282,4,28,2,26
1970-01-01 02:26:47.751000000,282,1,28,2,26
1970-01-01 02:26:48.278000000,282,1,28,2,26
1970-01-01 02:26:50.851000000,279,1,28,2,26
1970-01-01 02:26:52.804000000,279,2,28,2,26
1970-01-01 02:26:54.199000000,279,1,28,2,26
1970-01-01 02:26:54.199000000,278,1,28,2,26
1970-01-01 02:26:54.633000000,278,2,28,2,26
1970-01-01 02:26:55.222000000,278,3,28,2,26
1970-01-01 02:26:55.966000000,278,2,28,2,26
1970-01-01 02:26:58.136000000,283,2,28,2,26
1970-01-01 02:26:59.004000000,280,2,28,2,26
1970-01-01 02:26:59.128000000,281,5,28,2,26
1970-01-01 02:27:04.429000000,284,3,28,2,27
1970-01-01 02:27:04.615000000,282,3,28,2,27
1970-01-01 02:27:05.204000000,278,2,28,2,27
1970-01-01 02:27:06.878000000,284,4,28,2,27
1970-01-01 02:27:07.157000000,284,2,28,2,27
1970-01-01 02:27:10.722000000,285,1,28,2,27
1970-01-01 02:27:10.722000000,280,1,28,2,27
1970-01-01 02:27:14.132000000,280,2,28,2,27
1970-01-01 02:27:14.132000000,280,2,28,2,27
1970-01-01 02:27:14.690000000,278,1,28,2,27
1970-01-01 02:27:14.690000000,278,3,28,2,27
1970-01-01 02:27:16.736000000,278,1,28,2,27
1970-01-01 02:27:19.433000000,288,1,28,2,27
1970-01-01 02:27:19.433000000,287,2,28,2,27
1970-01-01 02:27:19.433000000,278,1,28,2,27
1970-01-01 02:27:23.029000000,283,1,28,2,27
1970-01-01 02:27:24.703000000,283,1,28,2,27
1970-01-01 02:27:28.330000000,286,2,28,2,27
1970-01-01 02:27:28.392000000,282,1,28,2,27
1970-01-01 02:27:28.392000000,278,3,28,2,27
1970-01-01 02:27:28.392000000,278,1,28,2,27
1970-01-01 02:27:28.516000000,278,3,28,2,27
1970-01-01 02:27:29.167000000,278,1,28,2,27
1970-01-01 02:27:29.167000000,273,4,28,2,27
1970-01-01 02:27:34.933000000,280,2,28,2,27
1970-01-01 02:27:35.584000000,281,2,28,2,27
1970-01-01 02:27:36.607000000,282,2,28,2,27
1970-01-01 02:27:37.568000000,283,2,28,2,27
1970-01-01 02:27:39.893000000,288,4,28,2,27
1970-01-01 02:27:39.893000000,288,1,28,2,27
1970-01-01 02:27:41.257000000,286,1,28,2,27
1970-01-01 02:27:46.837000000,286,3,28,2,27
1970-01-01 02:27:46.837000000,286,1,28,2,27
1970-01-01 02:27:48.170000000,286,2,28,2,27
1970-01-01 02:27:53.316000000,284,1,28,2,27
1970-01-01 02:27:53.905000000,283,2,28,2,27
1970-01-01 02:27:54.711000000,280,2,28,2,27
1970-01-01 02:27:55.765000000,281,3,28,2,27
1970-01-01 02:27:56.602000000,280,2,28,2,27
1970-01-01 02:27:57.036000000,281,3,28,2,27
1970-01-01 02:28:01.562000000,282,1,28,2,28
1970-01-01 02:28:03.856000000,283,4,29,2,28
1970-01-01 02:28:07.917000000,279,2,29,2,28
1970-01-01 02:28:07.917000000,279,2,29,2,28
1970-01-01 02:28:08.010000000,279,1,29,2,28
1970-01-01 02:28:08.785000000,279,1,29,2,28
1970-01-01 02:28:11.668000000,277,1,29,2,28
1970-01-01 02:28:12.164000000,276,1,29,2,28
1970-01-01 02:28:13.931000000,277,3,29,2,28
1970-01-01 02:28:13.993000000,277,1,29,2,28
1970-01-01 02:28:13.993000000,282,1,29,2,28
1970-01-01 02:28:17.837000000,285,1,29,2,28
1970-01-01 02:28:18.953000000,283,3,29,2,28
1970-01-01 02:28:19.201000000,283,2,29,2,28
1970-01-01 02:28:19.201000000,282,1,29,2,28
1970-01-01 02:28:21.247000000,271,1,29,2,28
1970-01-01 02:28:23.882000000,276,2,29,2,28
1970-01-01 02:28:23.882000000,277,2,29,2,28
1970-01-01 02:28:23.882000000,277,1,29,2,28
1970-01-01 02:28:25.308000000,277,1,29,2,28
1970-01-01 02:28:26.672000000,277,2,29,2,28
1970-01-01 02:28:26.858000000,277,1,29,2,28
1970-01-01 02:28:26.858000000,278,4,29,2,28
1970-01-01 02:28:28.191000000,285,2,29,2,28
1970-01-01 02:28:28.191000000,288,2,29,2,28
1970-01-01 02:28:28.656000000,286,2,29,2,28
1970-01-01 02:28:28.656000000,288,3,29,2,28
1970-01-01 02:28:31.415000000,288,1,29,2,28
1970-01-01 02:28:34.422000000,288,1,29,2,28
1970-01-01 02:28:34.422000000,282,1,29,2,28
1970-01-01 02:28:34.422000000,282,1,29,2,28
1970-01-01 02:28:34.422000000,281,1,29,2,28
1970-01-01 02:28:38.018000000,281,1,29,2,28
1970-01-01 02:28:41.459000000,283,1,29,2,28
1970-01-01 02:28:41.862000000,282,4,29,2,28
1970-01-01 02:28:42.575000000,282,3,29,2,28
1970-01-01 02:28:43.195000000,282,1,29,2,28
1970-01-01 02:28:43.784000000,282,1,29,2,28
1970-01-01 02:28:44.559000000,278,3,29,2,28
1970-01-01 02:28:44.807000000,277,2,29,2,28
1970-01-01 02:28:46.078000000,286,1,29,2,28
1970-01-01 02:28:46.078000000,287,1,29,2,28
1970-01-01 02:28:47.907000000,281,2,29,2,28
1970-01-01 02:28:49.550000000,286,2,29,2,28
1970-01-01 02:28:51.069000000,284,1,29,2,28
1970-01-01 02:28:53.208000000,283,2,29,2,28
1970-01-01 02:28:53.208000000,279,1,29,2,28
1970-01-01 02:28:53.208000000,278,1,29,2,28
1970-01-01 02:28:57.765000000,279,1,29,2,28
1970-01-01 02:28:58.199000000,276,1,29,2,28
1970-01-01 02:28:59.222000000,277,3,29,2,28
1970-01-01 02:28:59.222000000,278,4,29,2,28
1970-01-01 02:28:59.222000000,279,1,29,2,28
1970-01-01 02:29:04.492000000,281,2,29,2,29
1970-01-01 02:29:04.709000000,281,1,29,2,29
1970-01-01 02:29:04.709000000,279,4,29,2,29
1970-01-01 02:29:06.321000000,284,1,29,2,29
1970-01-01 02:29:08.119000000,287,2,29,2,29
1970-01-01 02:29:09.731000000,286,1,29,2,29
1970-01-01 02:29:12.614000000,285,3,29,2,29
1970-01-01 02:29:12.614000000,288,1,29,2,29
1970-01-01 02:29:13.823000000,288,1,29,2,29
1970-01-01 02:29:16.985000000,285,1,29,2,29
1970-01-01 02:29:20.457000000,282,2,29,2,29
1970-01-01 02:29:21.325000000,282,3,29,2,29
1970-01-01 02:29:21.449000000,281,3,29,2,29
1970-01-01 02:29:22.627000000,279,2,29,2,29
1970-01-01 02:29:22.720000000,279,2,29,2,29
1970-01-01 02:29:24.456000000,283,2,29,2,29
1970-01-01 02:29:24.921000000,285,3,29,2,29
1970-01-01 02:29:25.169000000,283,2,29,2,29
1970-01-01 02:29:25.169000000,279,1,29,2,29
1970-01-01 02:29:25.169000000,279,1,29,2,29
1970-01-01 02:29:25.169000000,276,1,29,2,29
1970-01-01 02:29:25.448000000,277,1,29,2,29
1970-01-01 02:29:27.928000000,284,2,29,2,29
1970-01-01 02:29:27.928000000,283,1,29,2,29
1970-01-01 02:29:31.338000000,276,4,29,2,29
1970-01-01 02:29:34.562000000,276,2,29,2,29
1970-01-01 02:29:37.135000000,277,2,29,2,29
1970-01-01 02:29:37.135000000,277,2,29,2,29
1970-01-01 02:29:38.530000000,269,4,29,2,29
1970-01-01 02:29:38.933000000,282,1,29,2,29
1970-01-01 02:29:40.111000000,280,3,29,2,29
1970-01-01 02:29:40.111000000,280,4,29,2,29
1970-01-01 02:29:43.893000000,279,5,29,2,29
1970-01-01 02:29:46.683000000,277,1,29,2,29
1970-01-01 02:29:48.915000000,274,2,29,2,29
1970-01-01 02:29:49.783000000,272,3,29,2,29
1970-01-01 02:29:52.356000000,271,1,29,2,29
1970-01-01 02:29:52.759000000,270,1,29,2,29
1970-01-01 02:29:56.262000000,274,1,29,2,29
1970-01-01 02:29:56.541000000,275,2,29,2,29
1970-01-01 02:29:57.130000000,276,2,29,2,29
1970-01-01 02:29:57.843000000,277,2,29,2,29
1970-01-01 02:29:57.843000000,277,2,29,2,29
1970-01-01 02:29:58.463000000,279,3,29,2,29
1970-01-01 02:29:58.835000000,278,1,29,2,29
1970-01-01 02:29:58.835000000,269,3,29,2,29
1970-01-01 02:30:01.067000000,279,1,29,2,30
1970-01-01 02:30:01.625000000,279,2,29,2,30
1970-01-01 02:30:01.625000000,280,2,29,2,30
1970-01-01 02:30:07.577000000,283,4,29,2,30
1970-01-01 02:30:07.577000000,283,2,29,2,30
1970-01-01 02:30:07.856000000,283,1,29,2,30
1970-01-01 02:30:13.715000000,289,3,29,2,30
1970-01-01 02:30:14.118000000,289,2,29,2,30
1970-01-01 02:30:14.583000000,287,3,29,2,30
1970-01-01 02:30:15.885000000,286,1,29,2,30
1970-01-01 02:30:17.001000000,288,5,29,2,30
1970-01-01 02:30:20.473000000,288,1,29,2,30
1970-01-01 02:30:20.473000000,286,2,29,2,30
1970-01-01 02:30:20.597000000,281,1,29,2,30
1970-01-01 02:30:22.240000000,280,3,29,2,30
1970-01-01 02:30:22.674000000,280,1,29,2,30
1970-01-01 02:30:25.061000000,284,4,29,2,30
1970-01-01 02:30:25.867000000,283,2,29,2,30
1970-01-01 02:30:27.200000000,280,3,29,2,30
1970-01-01 02:30:28.285000000,282,2,29,2,30
1970-01-01 02:30:28.719000000,283,1,29,2,30
1970-01-01 02:30:29.060000000,289,2,29,2,30
1970-01-01 02:30:29.277000000,289,5,29,2,30
1970-01-01 02:30:30.362000000,289,3,29,2,30
1970-01-01 02:30:34.764000000,289,5,29,2,30
1970-01-01 02:30:34.888000000,289,3,29,2,30
1970-01-01 02:30:36.717000000,288,2,29,2,30
1970-01-01 02:30:39.104000000,288,1,29,2,30
1970-01-01 02:30:41.770000000,286,1,29,2,30
1970-01-01 02:30:45.862000000,286,5,29,2,30
1970-01-01 02:30:46.203000000,286,3,29,2,30
1970-01-01 02:30:46.947000000,287,2,29,2,30
1970-01-01 02:30:47.071000000,286,2,29,2,30
1970-01-01 02:30:48.838000000,286,3,29,2,30
1970-01-01 02:30:51.256000000,286,1,29,2,30
1970-01-01 02:30:53.302000000,286,1,29,2,30
1970-01-01 02:30:54.728000000,283,1,29,2,30
1970-01-01 02:30:55.317000000,279,2,29,2,30
1970-01-01 02:30:57.394000000,282,1,29,2,30
1970-01-01 02:30:58.355000000,284,2,29,2,30
1970-01-01 02:30:58.355000000,281,1,29,2,30
1970-01-01 02:30:59.812000000,279,2,29,2,30
1970-01-01 02:31:01.672000000,280,1,29,2,31
1970-01-01 02:31:03.067000000,279,3,29,2,31
1970-01-01 02:31:03.129000000,279,1,29,2,31
1970-01-01 02:31:07.345000000,289,1,29,2,31
1970-01-01 02:31:07.531000000,289,2,29,2,31
1970-01-01 02:31:07.531000000,288,2,29,2,31
1970-01-01 02:31:07.965000000,288,2,29,2,31
1970-01-01 02:31:10.290000000,288,2,29,2,31
1970-01-01 02:31:13.793000000,281,2,29,2,31
1970-01-01 02:31:14.165000000,281,2,29,2,31
1970-01-01 02:31:14.537000000,282,1,29,2,31
1970-01-01 02:31:16.211000000,283,1,29,2,31
1970-01-01 02:31:20.210000000,288,2,29,2,31
1970-01-01 02:31:21.574000000,286,1,29,2,31
1970-01-01 02:31:21.605000000,283,1,29,2,31
1970-01-01 02:31:23.868000000,283,3,29,2,31
1970-01-01 02:31:23.992000000,283,1,29,2,31
1970-01-01 02:31:24.302000000,279,4,29,2,31
1970-01-01 02:31:28.022000000,282,2,29,2,31
1970-01-01 02:31:28.394000000,282,2,29,2,31
1970-01-01 02:31:30.223000000,282,1,29,2,31
1970-01-01 02:31:31.773000000,287,2,29,2,31
1970-01-01 02:31:33.664000000,290,2,29,2,31
1970-01-01 02:31:36.454000000,290,2,29,2,31
1970-01-01 02:31:37.880000000,287,1,29,2,31
1970-01-01 02:31:40.298000000,283,2,29,2,31
1970-01-01 02:31:45.785000000,284,1,29,2,31
1970-01-01 02:31:45.785000000,281,3,29,2,31
1970-01-01 02:31:48.234000000,288,3,29,2,31
1970-01-01 02:31:48.761000000,290,1,29,2,31
1970-01-01 02:31:52.915000000,290,3,29,2,31
1970-01-01 02:31:53.101000000,289,1,29,2,31
1970-01-01 02:31:54.558000000,284,5,29,2,31
1970-01-01 02:31:54.899000000,280,4,29,2,31
1970-01-01 02:31:56.790000000,280,5,29,2,31
1970-01-01 02:31:58.092000000,281,5,29,2,31
1970-01-01 02:31:58.619000000,281,1,29,2,31
1970-01-01 02:32:00.138000000,281,4,29,2,32
1970-01-01 02:32:01.533000000,283,3,29,2,32
1970-01-01 02:32:04.850000000,290,2,29,2,32
1970-01-01 02:32:06.369000000,290,4,29,2,32
1970-01-01 02:32:07.206000000,290,2,29,2,32
1970-01-01 02:32:09.252000000,290,2,29,2,32
1970-01-01 02:32:09.252000000,287,2,29,2,32
1970-01-01 02:32:13.933000000,287,1,29,2,32
1970-01-01 02:32:15.824000000,289,2,29,2,32
1970-01-01 02:32:17.777000000,289,2,29,2,32
1970-01-01 02:32:18.955000000,289,2,29,2,32
1970-01-01 02:32:18.955000000,287,3,29,2,32
1970-01-01 02:32:22.179000000,290,1,29,2,32
1970-01-01 02:32:24.380000000,289,1,29,2,32
1970-01-01 02:32:24.876000000,287,2,29,2,32
1970-01-01 02:32:24.876000000,285,2,29,2,32
1970-01-01 02:32:24.876000000,283,1,29,2,32
1970-01-01 02:32:26.178000000,286,2,29,2,32
1970-01-01 02:32:26.178000000,288,1,29,2,32
1970-01-01 02:32:26.767000000,283,1,29,2,32
1970-01-01 02:32:28.038000000,285,4,29,2,32
1970-01-01 02:32:31.510000000,281,1,29,2,32
1970-01-01 02:32:32.037000000,282,1,29,2,32
1970-01-01 02:32:32.409000000,281,3,29,2,32
1970-01-01 02:32:32.409000000,279,1,29,2,32
1970-01-01 02:32:36.005000000,287,3,29,2,32
1970-01-01 02:32:38.454000000,285,1,29,2,32
1970-01-01 02:32:43.104000000,290,1,29,2,32
1970-01-01 02:32:44.065000000,289,1,29,2,32
1970-01-01 02:32:44.127000000,288,2,29,2,32
1970-01-01 02:32:44.127000000,283,1,29,2,32
1970-01-01 02:32:44.840000000,283,4,29,2,32
1970-01-01 02:32:45.460000000,283,1,29,2,32
1970-01-01 02:32:45.460000000,281,1,29,2,32
1970-01-01 02:32:48.746000000,280,1,29,2,32
1970-01-01 02:32:53.768000000,291,3,29,2,32
1970-01-01 02:32:54.295000000,291,2,29,2,32
1970-01-01 02:32:56.062000000,290,2,29,2,32
1970-01-01 02:32:59.751000000,290,1,29,2,32
1970-01-01 02:33:00.371000000,289,3,29,2,33
1970-01-01 02:33:02.541000000,289,1,29,2,33
1970-01-01 02:33:02.541000000,288,1,29,2,33
1970-01-01 02:33:02.541000000,283,3,29,2,33
1970-01-01 02:33:05.331000000,285,5,29,2,33
1970-01-01 02:33:06.230000000,285,1,29,2,33
1970-01-01 02:33:06.819000000,285,4,29,2,33
1970-01-01 02:33:06.850000000,285,3,29,2,33
1970-01-01 02:33:07.625000000,282,1,29,2,33
1970-01-01 02:33:08.834000000,284,1,30,2,33
1970-01-01 02:33:09.857000000,285,3,30,2,33
1970-01-01 02:33:11.841000000,291,1,30,2,33
1970-01-01 02:33:12.213000000,285,1,30,2,33
1970-01-01 02:33:15.840000000,283,4,30,2,33
1970-01-01 02:33:18.816000000,283,1,30,2,33
1970-01-01 02:33:23.311000000,286,1,30,2,33
1970-01-01 02:33:23.559000000,285,1,30,2,33
1970-01-01 02:33:25.109000000,283,2,30,2,33
1970-01-01 02:33:27.093000000,283,4,30,2,33
1970-01-01 02:33:28.736000000,285,1,30,2,33
1970-01-01 02:33:29.139000000,285,2,30,2,33
1970-01-01 02:33:31.588000000,291,1,30,2,33
1970-01-01 02:33:34.750000000,281,2,30,2,33
1970-01-01 02:33:34.750000000,281,1,30,2,33
1970-01-01 02:33:36.021000000,278,1,30,2,33
1970-01-01 02:33:37.168000000,284,4,30,2,33
1970-01-01 02:33:37.416000000,279,3,30,2,33
1970-01-01 02:33:38.501000000,284,4,30,2,33
1970-01-01 02:33:40.330000000,290,2,30,2,33
1970-01-01 02:33:43.089000000,290,5,30,2,33
1970-01-01 02:33:43.554000000,289,1,30,2,33
1970-01-01 02:33:46.282000000,289,1,30,2,33
1970-01-01 02:33:48.266000000,289,2,30,2,33
1970-01-01 02:33:49.072000000,288,1,30,2,33
1970-01-01 02:33:51.304000000,285,4,30,2,33
1970-01-01 02:33:51.614000000,286,1,30,2,33
1970-01-01 02:33:51.614000000,285,1,30,2,33
1970-01-01 02:33:51.955000000,283,1,30,2,33
1970-01-01 02:33:54.373000000,287,1,30,2,33
1970-01-01 02:33:57.411000000,283,4,30,2,33
1970-01-01 02:33:57.690000000,283,2,30,2,33
1970-01-01 02:33:58.124000000,283,2,30,2,33
1970-01-01 02:34:03.673000000,288,1,30,2,34
1970-01-01 02:34:04.169000000,285,2,30,2,34
1970-01-01 02:34:04.169000000,283,1,30,2,34
1970-01-01 02:34:04.975000000,283,1,30,2,34
1970-01-01 02:34:05.781000000,283,2,30,2,34
1970-01-01 02:34:06.246000000,281,3,30,2,34
1970-01-01 02:34:06.556000000,281,2,30,2,34
1970-01-01 02:34:06.556000000,281,2,30,2,34
1970-01-01 02:34:07.579000000,281,1,30,2,34
1970-01-01 02:34:07.951000000,281,1,30,2,34
1970-01-01 02:34:09.005000000,280,4,30,2,34
1970-01-01 02:34:13.686000000,274,2,30,2,34
1970-01-01 02:34:14.368000000,274,2,30,2,34
1970-01-01 02:34:14.492000000,273,1,30,2,34
1970-01-01 02:34:15.856000000,279,1,30,2,34
